7.800000160932540894e-02
1.180000007152557373e-01
2.000000029802322388e-01
3.779999911785125732e-01
4.099999964237213135e-01
3.319999873638153076e-01
5.360000133514404297e-01
5.740000009536743164e-01
5.640000104904174805e-01
5.580000281333923340e-01
6.499999761581420898e-01
6.179999709129333496e-01
6.140000224113464355e-01
8.619999885559082031e-01
8.780000209808349609e-01
9.100000262260437012e-01
8.859999775886535645e-01
9.319999814033508301e-01
8.960000276565551758e-01
8.799999952316284180e-01
